89.0, 20.0
168.0, 20.0
286.0, 20.0
49.0, 49.0
247.0, 49.0
179.0, 97.0
213.0, 97.0
255.0, 99.0
141.0, 138.0
181.0, 139.0
219.0, 140.0
258.0, 139.0
296.0, 139.0
374.0, 139.0
414.0, 139.0
453.0, 139.0
615.0, 141.0
20.0, 168.0
141.0, 180.0
181.0, 180.0
218.0, 180.0
257.0, 179.0
295.0, 180.0
334.0, 180.0
374.0, 180.0
414.0, 179.0
453.0, 180.0
493.0, 180.0
574.0, 180.0
615.0, 180.0
658.0, 181.0
20.0, 207.0
102.0, 218.0
141.0, 218.0
180.0, 219.0
217.0, 219.0
256.0, 218.0
295.0, 219.0
334.0, 219.0
373.0, 218.0
413.0, 219.0
452.0, 218.0
493.0, 218.0
533.0, 219.0
574.0, 219.0
615.0, 218.0
688.0, 219.0
20.0, 247.0
101.0, 257.0
139.0, 258.0
179.0, 258.0
217.0, 258.0
256.0, 258.0
294.0, 257.0
334.0, 257.0
372.0, 257.0
413.0, 258.0
451.0, 257.0
492.0, 258.0
532.0, 257.0
657.0, 258.0
687.0, 254.0
20.0, 286.0
61.0, 293.0
101.0, 294.0
139.0, 295.0
179.0, 296.0
217.0, 295.0
256.0, 295.0
294.0, 295.0
333.0, 296.0
372.0, 297.0
413.0, 295.0
451.0, 295.0
492.0, 296.0
532.0, 296.0
574.0, 295.0
615.0, 295.0
658.0, 295.0
690.0, 287.0
20.0, 326.0
101.0, 331.0
140.0, 332.0
179.0, 333.0
217.0, 333.0
256.0, 333.0
295.0, 332.0
334.0, 331.0
373.0, 331.0
413.0, 331.0
452.0, 331.0
493.0, 332.0
533.0, 332.0
574.0, 332.0
615.0, 333.0
658.0, 332.0
691.0, 326.0
20.0, 365.0
102.0, 370.0
141.0, 370.0
180.0, 370.0
218.0, 371.0
257.0, 371.0
296.0, 371.0
335.0, 371.0
374.0, 371.0
414.0, 371.0
453.0, 371.0
494.0, 371.0
534.0, 371.0
575.0, 371.0
616.0, 371.0
659.0, 371.0
690.0, 371.0
20.0, 405.0
63.0, 411.0
103.0, 413.0
141.0, 412.0
181.0, 414.0
218.0, 414.0
258.0, 414.0
296.0, 414.0
336.0, 414.0
374.0, 414.0
414.0, 414.0
453.0, 414.0
494.0, 414.0
534.0, 414.0
575.0, 414.0
616.0, 414.0
658.0, 414.0
20.0, 444.0
63.0, 454.0
102.0, 455.0
141.0, 455.0
179.0, 456.0
218.0, 456.0
256.0, 456.0
294.0, 456.0
334.0, 456.0
373.0, 456.0
413.0, 456.0
452.0, 456.0
493.0, 456.0
533.0, 456.0
574.0, 456.0
614.0, 456.0
657.0, 455.0
690.0, 460.0
20.0, 484.0
62.0, 496.0
101.0, 496.0
140.0, 497.0
179.0, 497.0
217.0, 497.0
256.0, 497.0
294.0, 497.0
334.0, 497.0
373.0, 497.0
413.0, 497.0
452.0, 497.0
493.0, 497.0
533.0, 497.0
573.0, 497.0
615.0, 497.0
657.0, 497.0
20.0, 523.0
101.0, 535.0
140.0, 535.0
180.0, 535.0
217.0, 535.0
256.0, 535.0
294.0, 535.0
334.0, 535.0
373.0, 535.0
413.0, 535.0
452.0, 535.0
493.0, 535.0
532.0, 535.0
574.0, 535.0
615.0, 535.0
657.0, 534.0
103.0, 572.0
141.0, 573.0
181.0, 574.0
217.0, 573.0
256.0, 573.0
295.0, 573.0
334.0, 573.0
373.0, 573.0
413.0, 574.0
453.0, 573.0
493.0, 573.0
533.0, 573.0
575.0, 573.0
615.0, 573.0
657.0, 573.0
689.0, 570.0
20.0, 602.0
102.0, 611.0
141.0, 612.0
181.0, 612.0
218.0, 612.0
257.0, 612.0
295.0, 612.0
334.0, 611.0
373.0, 611.0
413.0, 612.0
453.0, 612.0
494.0, 612.0
533.0, 612.0
574.0, 612.0
615.0, 612.0
658.0, 612.0
688.0, 610.0
20.0, 642.0
65.0, 653.0
102.0, 652.0
140.0, 652.0
179.0, 652.0
217.0, 652.0
256.0, 652.0
294.0, 652.0
334.0, 652.0
372.0, 652.0
413.0, 652.0
452.0, 653.0
492.0, 653.0
532.0, 652.0
574.0, 652.0
614.0, 652.0
657.0, 652.0
688.0, 652.0
102.0, 691.0
140.0, 691.0
179.0, 691.0
227.0, 687.0
256.0, 691.0
294.0, 691.0
334.0, 691.0
373.0, 691.0
413.0, 692.0
452.0, 691.0
493.0, 691.0
532.0, 691.0
573.0, 692.0
615.0, 691.0
657.0, 691.0
