49.0, 20.0
89.0, 20.0
128.0, 20.0
247.0, 20.0
286.0, 20.0
326.0, 20.0
365.0, 20.0
405.0, 20.0
444.0, 20.0
525.0, 27.0
257.0, 62.0
376.0, 61.0
416.0, 60.0
454.0, 60.0
493.0, 60.0
531.0, 59.0
569.0, 58.0
686.0, 61.0
20.0, 99.0
54.0, 101.0
96.0, 99.0
257.0, 101.0
298.0, 101.0
339.0, 101.0
376.0, 101.0
417.0, 101.0
454.0, 99.0
494.0, 99.0
532.0, 99.0
570.0, 98.0
606.0, 101.0
645.0, 100.0
686.0, 94.0
95.0, 138.0
257.0, 140.0
296.0, 139.0
338.0, 139.0
377.0, 139.0
416.0, 139.0
453.0, 138.0
493.0, 137.0
531.0, 138.0
570.0, 137.0
605.0, 138.0
644.0, 136.0
685.0, 141.0
56.0, 178.0
96.0, 177.0
136.0, 177.0
177.0, 177.0
216.0, 177.0
258.0, 178.0
298.0, 179.0
339.0, 178.0
378.0, 178.0
417.0, 178.0
455.0, 178.0
493.0, 177.0
531.0, 176.0
569.0, 177.0
606.0, 178.0
645.0, 178.0
682.0, 173.0
20.0, 218.0
57.0, 215.0
97.0, 215.0
137.0, 215.0
178.0, 214.0
216.0, 216.0
260.0, 217.0
299.0, 217.0
340.0, 216.0
379.0, 216.0
418.0, 214.0
455.0, 215.0
495.0, 213.0
533.0, 214.0
571.0, 213.0
607.0, 216.0
645.0, 215.0
686.0, 218.0
20.0, 256.0
58.0, 256.0
97.0, 255.0
137.0, 255.0
178.0, 255.0
217.0, 256.0
260.0, 256.0
301.0, 256.0
341.0, 256.0
379.0, 256.0
419.0, 257.0
457.0, 255.0
496.0, 255.0
534.0, 255.0
572.0, 255.0
607.0, 255.0
646.0, 257.0
684.0, 250.0
58.0, 297.0
98.0, 297.0
138.0, 296.0
180.0, 296.0
219.0, 298.0
261.0, 298.0
301.0, 297.0
341.0, 296.0
380.0, 296.0
420.0, 297.0
458.0, 296.0
496.0, 296.0
535.0, 295.0
573.0, 295.0
609.0, 297.0
20.0, 340.0
59.0, 339.0
99.0, 338.0
138.0, 337.0
179.0, 338.0
220.0, 338.0
261.0, 338.0
301.0, 337.0
342.0, 337.0
380.0, 338.0
420.0, 337.0
457.0, 337.0
497.0, 336.0
534.0, 336.0
573.0, 336.0
610.0, 338.0
649.0, 338.0
682.0, 338.0
20.0, 377.0
58.0, 377.0
97.0, 376.0
137.0, 376.0
179.0, 376.0
219.0, 376.0
260.0, 376.0
300.0, 376.0
341.0, 375.0
380.0, 375.0
419.0, 376.0
457.0, 375.0
496.0, 374.0
533.0, 374.0
572.0, 374.0
609.0, 377.0
648.0, 377.0
683.0, 373.0
56.0, 417.0
96.0, 415.0
136.0, 414.0
177.0, 415.0
217.0, 416.0
259.0, 415.0
298.0, 415.0
340.0, 415.0
378.0, 415.0
417.0, 415.0
455.0, 414.0
494.0, 414.0
532.0, 413.0
571.0, 414.0
607.0, 417.0
646.0, 417.0
687.0, 421.0
20.0, 454.0
56.0, 455.0
96.0, 454.0
135.0, 454.0
176.0, 454.0
216.0, 455.0
258.0, 455.0
297.0, 454.0
338.0, 454.0
376.0, 454.0
417.0, 454.0
455.0, 453.0
494.0, 453.0
532.0, 452.0
570.0, 454.0
606.0, 456.0
645.0, 456.0
688.0, 460.0
20.0, 494.0
57.0, 494.0
97.0, 493.0
136.0, 492.0
178.0, 493.0
218.0, 494.0
259.0, 495.0
299.0, 494.0
340.0, 493.0
378.0, 494.0
418.0, 494.0
455.0, 494.0
495.0, 493.0
532.0, 493.0
570.0, 493.0
607.0, 496.0
646.0, 497.0
20.0, 532.0
59.0, 533.0
98.0, 532.0
137.0, 531.0
179.0, 532.0
219.0, 533.0
261.0, 533.0
300.0, 533.0
341.0, 533.0
379.0, 533.0
419.0, 533.0
457.0, 533.0
496.0, 533.0
534.0, 532.0
572.0, 532.0
608.0, 535.0
647.0, 536.0
682.0, 536.0
20.0, 572.0
59.0, 574.0
98.0, 572.0
138.0, 571.0
178.0, 573.0
219.0, 573.0
259.0, 573.0
300.0, 573.0
340.0, 572.0
379.0, 573.0
418.0, 573.0
456.0, 573.0
496.0, 572.0
533.0, 573.0
571.0, 574.0
608.0, 575.0
20.0, 610.0
56.0, 613.0
95.0, 613.0
135.0, 612.0
176.0, 612.0
217.0, 612.0
258.0, 613.0
298.0, 612.0
338.0, 612.0
377.0, 612.0
416.0, 613.0
454.0, 612.0
494.0, 612.0
532.0, 612.0
571.0, 612.0
607.0, 615.0
647.0, 614.0
20.0, 642.0
56.0, 652.0
94.0, 652.0
134.0, 651.0
174.0, 652.0
216.0, 652.0
257.0, 652.0
338.0, 651.0
376.0, 652.0
444.0, 650.0
61.0, 692.0
94.0, 690.0
168.0, 682.0
207.0, 682.0
247.0, 682.0
286.0, 682.0
326.0, 682.0
365.0, 682.0
405.0, 682.0
444.0, 682.0
484.0, 682.0
523.0, 682.0
602.0, 682.0
642.0, 682.0
